Mile,Minute,Runners
6,336,0
7,336,0
8,336,0
9,336,0
10,336,0
11,336,0
12,336,0
13,336,0
14,336,120
15,336,120
16,336,480
17,336,1040
18,336,600
19,336,1640
20,336,2280
21,336,2320
22,336,2840
23,336,3120
24,336,2920
25,336,2960
0,338,0
1,338,0
2,338,0
3,338,0
4,338,0
5,338,0
6,338,0
7,338,0
8,338,0
9,338,0
10,338,0
11,338,0
12,338,0
13,338,0
14,338,80
15,338,120
16,338,440
17,338,1040
18,338,600
19,338,1520
20,338,2160
21,338,2080
22,338,2880
23,338,3320
24,338,2880
25,338,2880
0,340,0
1,340,0
2,340,0
3,340,0
4,340,0
5,340,0
6,340,0
7,340,0
8,340,0
9,340,0
10,340,0
11,340,0
12,340,0
13,340,0
14,340,80
15,340,120
16,340,360
17,340,960
18,340,720
19,340,1480
20,340,1800
21,340,2240
22,340,2720
23,340,3400
24,340,2800
25,340,3000
0,342,0
1,342,0
2,342,0
3,342,0
4,342,0
5,342,0
6,342,0
7,342,0
8,342,0
9,342,0
10,342,0
11,342,0
12,342,0
13,342,0
14,342,80
15,342,120
16,342,280
17,342,1040
18,342,680
19,342,1360
20,342,1600
21,342,2360
22,342,2680
23,342,3240
24,342,2960
25,342,2960
0,344,0
1,344,0
2,344,0
3,344,0
4,344,0
5,344,0
6,344,0
7,344,0
8,344,0
9,344,0
10,344,0
11,344,0
12,344,0
13,344,0
14,344,80
15,344,120
16,344,240
17,344,1000
18,344,560
19,344,1240
20,344,1680
21,344,2240
22,344,2680
23,344,3240
24,344,2760
25,344,2920
0,346,0
1,346,0
2,346,0
3,346,0
4,346,0
5,346,0
6,346,0
7,346,0
8,346,0
9,346,0
10,346,0
11,346,0
12,346,0
13,346,0
14,346,80
15,346,80
16,346,200
17,346,920
18,346,720
19,346,920
20,346,1920
21,346,2000
22,346,2600
23,346,3160
24,346,2920
25,346,2880
0,348,0
1,348,0
2,348,0
3,348,0
4,348,0
5,348,0
6,348,0
7,348,0
8,348,0
9,348,0
10,348,0
11,348,0
12,348,0
13,348,0
14,348,40
15,348,120
16,348,160
17,348,840
18,348,800
19,348,800
20,348,1720
21,348,2160
22,348,2480
23,348,3200
24,348,2600
25,348,3080
0,350,0
1,350,0
2,350,0
3,350,0
4,350,0
5,350,0
6,350,0
7,350,0
8,350,0
9,350,0
10,350,0
11,350,0
12,350,0
13,350,0
14,350,40
15,350,120
16,350,120
17,350,680
18,350,960
19,350,520
20,350,1880
21,350,2120
22,350,2320
23,350,2840
24,350,2960
25,350,3000
0,352,0
1,352,0
2,352,0
3,352,0
4,352,0
5,352,0
6,352,0
7,352,0
8,352,0
9,352,0
10,352,0
11,352,0
12,352,0
13,352,0
14,352,40
15,352,120
16,352,120
17,352,640
18,352,880
19,352,560
20,352,1680
21,352,2240
22,352,2240
23,352,2640
24,352,3200
25,352,2720
0,354,0
1,354,0
2,354,0
3,354,0
4,354,0
5,354,0
6,354,0
7,354,0
8,354,0
9,354,0
10,354,0
11,354,0
12,354,0
13,354,0
14,354,40
15,354,120
16,354,120
17,354,520
18,354,960
19,354,600
20,354,1560
21,354,2040
22,354,2040
23,354,2720
24,354,3320
25,354,2680
0,356,0
1,356,0
2,356,0
3,356,0
4,356,0
5,356,0
6,356,0
7,356,0
8,356,0
9,356,0
10,356,0
11,356,0
12,356,0
13,356,0
14,356,40
15,356,120
16,356,80
17,356,440
18,356,1000
19,356,600
20,356,1480
21,356,1800
22,356,2240
23,356,2600
24,356,3280
25,356,2680
0,358,0
1,358,0
2,358,0
3,358,0
4,358,0
5,358,0
6,358,0
7,358,0
8,358,0
9,358,0
10,358,0
11,358,0
12,358,0
13,358,0
14,358,0
15,358,80
16,358,120
17,358,440
18,358,880
19,358,720
20,358,1360
21,358,1720
22,358,2160
23,358,2680
24,358,2960
25,358,2800
0,360,0
1,360,0
2,360,0
3,360,0
4,360,0
5,360,0
6,360,0
7,360,0
8,360,0
9,360,0
10,360,0
11,360,0
12,360,0
13,360,0
14,360,0
15,360,80
16,360,120
17,360,320
18,360,1000
19,360,680
20,360,1160
21,360,1640
22,360,2080
23,360,2520
24,360,3200
25,360,2800
0,362,0
1,362,0
2,362,0
3,362,0
4,362,0
5,362,0
6,362,0
7,362,0
8,362,0
9,362,0
10,362,0
11,362,0
12,362,0
13,362,0
14,362,0
15,362,80
16,362,120
17,362,280
18,362,1000
19,362,520
20,362,1040
21,362,1880
22,362,1880
23,362,2600
24,362,3000
25,362,2640
0,364,0
1,364,0
2,364,0
3,364,0
4,364,0
5,364,0
6,364,0
7,364,0
8,364,0
9,364,0
10,364,0
11,364,0
12,364,0
13,364,0
14,364,0
15,364,80
16,364,120
17,364,240
18,364,960
19,364,600
20,364,880
21,364,1720
22,364,2000
23,364,2280
24,364,3120
25,364,2680
0,366,0
1,366,0
2,366,0
3,366,0
4,366,0
5,366,0
6,366,0
7,366,0
8,366,0
9,366,0
10,366,0
11,366,0
12,366,0
13,366,0
14,366,0
15,366,80
16,366,120
17,366,160
18,366,880
19,366,720
20,366,760
21,366,1720
22,366,2000
23,366,2240
24,366,2640
25,366,3080
0,368,0
1,368,0
2,368,0
3,368,0
4,368,0
5,368,0
6,368,0
7,368,0
8,368,0
9,368,0
10,368,0
11,368,0
12,368,0
13,368,0
14,368,0
15,368,80
16,368,80
17,368,160
18,368,800
19,368,800
20,368,480
21,368,1760
22,368,2120
23,368,2200
24,368,2520
25,368,3160
0,370,0
1,370,0
2,370,0
3,370,0
4,370,0
5,370,0
6,370,0
7,370,0
8,370,0
9,370,0
10,370,0
11,370,0
12,370,0
13,370,0
14,370,0
15,370,40
16,370,120
17,370,120
18,370,680
19,370,920
20,370,480
21,370,1600
22,370,2000
23,370,2000
24,370,2680
25,370,3240
0,372,0
1,372,0
2,372,0
3,372,0
4,372,0
5,372,0
6,372,0
7,372,0
8,372,0
9,372,0
10,372,0
11,372,0
12,372,0
13,372,0
14,372,0
15,372,40
16,372,120
17,372,120
18,372,640
19,372,840
20,372,560
21,372,1480
22,372,2000
23,372,1960
24,372,2520
25,372,3120
0,374,0
1,374,0
2,374,0
3,374,0
4,374,0
5,374,0
6,374,0
7,374,0
8,374,0
9,374,0
10,374,0
11,374,0
12,374,0
13,374,0
14,374,0
15,374,40
16,374,120
17,374,120
18,374,480
19,374,1000
20,374,560
21,374,1400
22,374,1680
23,374,2000
24,374,2640
25,374,2960
0,376,0
1,376,0
2,376,0
3,376,0
4,376,0
5,376,0
6,376,0
7,376,0
8,376,0
9,376,0
10,376,0
11,376,0
12,376,0
13,376,0
14,376,0
15,376,40
16,376,120
17,376,80
18,376,400
19,376,920
20,376,680
21,376,1360
22,376,1480
23,376,2040
24,376,2480
25,376,3040
0,378,0
1,378,0
2,378,0
3,378,0
4,378,0
5,378,0
6,378,0
7,378,0
8,378,0
9,378,0
10,378,0
11,378,0
12,378,0
13,378,0
14,378,0
15,378,40
16,378,120
17,378,40
18,378,360
19,378,960
20,378,680
21,378,1120
22,378,1640
23,378,1840
24,378,2560
25,378,2920
0,380,0
1,380,0
2,380,0
3,380,0
4,380,0
5,380,0
6,380,0
7,380,0
8,380,0
9,380,0
10,380,0
11,380,0
12,380,0
13,380,0
14,380,0
15,380,40
16,380,40
17,380,120
18,380,360
19,380,960
20,380,480
21,380,1000
22,380,1800
23,380,1800
24,380,2280
25,380,2840
0,382,0
1,382,0
2,382,0
3,382,0
4,382,0
5,382,0
6,382,0
7,382,0
8,382,0
9,382,0
10,382,0
11,382,0
12,382,0
13,382,0
14,382,0
15,382,0
16,382,80
17,382,120
18,382,280
19,382,1000
20,382,520
21,382,880
22,382,1600
23,382,1960
24,382,2320
25,382,2480
0,384,0
1,384,0
2,384,0
3,384,0
4,384,0
5,384,0
6,384,0
7,384,0
8,384,0
9,384,0
10,384,0
11,384,0
12,384,0
13,384,0
14,384,0
15,384,0
16,384,80
17,384,120
18,384,240
19,384,880
20,384,640
21,384,760
22,384,1680
23,384,1920
24,384,2120
25,384,2440
0,386,0
1,386,0
2,386,0
3,386,0
4,386,0
5,386,0
6,386,0
7,386,0
8,386,0
9,386,0
10,386,0
11,386,0
12,386,0
13,386,0
14,386,0
15,386,0
16,386,80
17,386,120
18,386,200
19,386,800
20,386,760
21,386,480
22,386,1720
23,386,2000
24,386,1800
25,386,2600
0,388,0
1,388,0
2,388,0
3,388,0
4,388,0
5,388,0
6,388,0
7,388,0
8,388,0
9,388,0
10,388,0
11,388,0
12,388,0
13,388,0
14,388,0
15,388,0
16,388,80
17,388,80
18,388,160
19,388,760
20,388,800
21,388,480
22,388,1600
23,388,1880
24,388,1920
25,388,2600
0,390,0
1,390,0
2,390,0
3,390,0
4,390,0
5,390,0
6,390,0
7,390,0
8,390,0
9,390,0
10,390,0
11,390,0
12,390,0
13,390,0
14,390,0
15,390,0
16,390,80
17,390,80
18,390,120
19,390,640
20,390,880
21,390,520
22,390,1440
23,390,1840
24,390,1840
25,390,2520
0,392,0
1,392,0
2,392,0
3,392,0
4,392,0
5,392,0
6,392,0
7,392,0
8,392,0
9,392,0
10,392,0
11,392,0
12,392,0
13,392,0
14,392,0
15,392,0
16,392,40
17,392,120
18,392,120
19,392,640
20,392,840
21,392,560
22,392,1360
23,392,1520
24,392,1920
25,392,2400
0,394,0
1,394,0
2,394,0
3,394,0
4,394,0
5,394,0
6,394,0
7,394,0
8,394,0
9,394,0
10,394,0
11,394,0
12,394,0
13,394,0
14,394,0
15,394,0
16,394,40
17,394,120
18,394,120
19,394,520
20,394,880
21,394,560
22,394,1240
23,394,1560
24,394,1880
25,394,2400
0,396,0
1,396,0
2,396,0
3,396,0
4,396,0
5,396,0
6,396,0
7,396,0
8,396,0
9,396,0
10,396,0
11,396,0
12,396,0
13,396,0
14,396,0
15,396,0
16,396,40
17,396,120
18,396,120
19,396,360
20,396,920
21,396,640
22,396,1120
23,396,1600
24,396,1720
25,396,2240
0,398,0
1,398,0
2,398,0
3,398,0
4,398,0
5,398,0
6,398,0
7,398,0
8,398,0
9,398,0
10,398,0
11,398,0
12,398,0
13,398,0
14,398,0
15,398,0
16,398,40
17,398,120
18,398,80
19,398,360
20,398,920
21,398,520
22,398,920
23,398,1720
24,398,1800
25,398,2200
0,400,0
1,400,0
2,400,0
3,400,0
4,400,0
5,400,0
6,400,0
7,400,0
8,400,0
9,400,0
10,400,0
11,400,0
12,400,0
13,400,0
14,400,0
15,400,0
16,400,40
17,400,120
18,400,40
19,400,360
20,400,920
21,400,520
22,400,880
23,400,1600
24,400,1920
25,400,2040
0,402,0
1,402,0
2,402,0
3,402,0
4,402,0
5,402,0
6,402,0
7,402,0
8,402,0
9,402,0
10,402,0
11,402,0
12,402,0
13,402,0
14,402,0
15,402,0
16,402,40
17,402,40
18,402,120
19,402,280
20,402,1000
21,402,480
22,402,760
23,402,1680
24,402,1840
25,402,1960
0,404,0
1,404,0
2,404,0
3,404,0
4,404,0
5,404,0
6,404,0
7,404,0
8,404,0
9,404,0
10,404,0
11,404,0
12,404,0
13,404,0
14,404,0
15,404,0
16,404,40
17,404,40
18,404,120
19,404,240
20,404,800
21,404,720
22,404,520
23,404,1640
24,404,1840
25,404,1840
0,406,0
1,406,0
2,406,0
3,406,0
4,406,0
5,406,0
6,406,0
7,406,0
8,406,0
9,406,0
10,406,0
11,406,0
12,406,0
13,406,0
14,406,0
15,406,0
16,406,0
17,406,80
18,406,120
19,406,240
20,406,760
21,406,760
22,406,440
23,406,1600
24,406,1800
25,406,1840
0,408,0
1,408,0
2,408,0
3,408,0
4,408,0
5,408,0
6,408,0
7,408,0
8,408,0
9,408,0
10,408,0
11,408,0
12,408,0
13,408,0
14,408,0
15,408,0
16,408,0
17,408,80
18,408,120
19,408,160
20,408,720
21,408,800
22,408,440
23,408,1480
24,408,1720
25,408,1720
0,410,0
1,410,0
2,410,0
3,410,0
4,410,0
5,410,0
6,410,0
7,410,0
8,410,0
9,410,0
10,410,0
11,410,0
12,410,0
13,410,0
14,410,0
15,410,0
16,410,0
17,410,80
18,410,80
19,410,160
20,410,600
21,410,840
22,410,560
23,410,1320
24,410,1440
25,410,1960
0,412,0
1,412,0
2,412,0
3,412,0
4,412,0
5,412,0
6,412,0
7,412,0
8,412,0
9,412,0
10,412,0
11,412,0
12,412,0
13,412,0
14,412,0
15,412,0
16,412,0
17,412,80
18,412,80
19,412,120
20,412,640
21,412,840
22,412,560
23,412,1120
24,412,1560
25,412,1760
0,414,0
1,414,0
2,414,0
3,414,0
4,414,0
5,414,0
6,414,0
7,414,0
8,414,0
9,414,0
10,414,0
11,414,0
12,414,0
13,414,0
14,414,0
15,414,0
16,414,0
17,414,80
18,414,80
19,414,120
20,414,520
21,414,880
22,414,560
23,414,1080
24,414,1600
25,414,1680
0,416,0
1,416,0
2,416,0
3,416,0
4,416,0
5,416,0
6,416,0
7,416,0
8,416,0
9,416,0
10,416,0
11,416,0
12,416,0
13,416,0
14,416,0
15,416,0
16,416,0
17,416,40
18,416,120
19,416,120
20,416,400
21,416,920
22,416,480
23,416,880
24,416,1720
25,416,1720
0,418,0
1,418,0
2,418,0
3,418,0
4,418,0
5,418,0
6,418,0
7,418,0
8,418,0
9,418,0
10,418,0
11,418,0
12,418,0
13,418,0
14,418,0
15,418,0
16,418,0
17,418,40
18,418,120
19,418,120
20,418,320
21,418,920
22,418,480
23,418,880
24,418,1600
25,418,1880
0,420,0
1,420,0
2,420,0
3,420,0
4,420,0
5,420,0
6,420,0
7,420,0
8,420,0
9,420,0
10,420,0
11,420,0
12,420,0
13,420,0
14,420,0
15,420,0
16,420,0
17,420,40
18,420,120
19,420,40
20,420,360
21,420,920
22,420,480
23,420,800
24,420,1680
25,420,1760
0,422,0
1,422,0
2,422,0
3,422,0
4,422,0
5,422,0
6,422,0
7,422,0
8,422,0
9,422,0
10,422,0
11,422,0
12,422,0
13,422,0
14,422,0
15,422,0
16,422,0
17,422,40
18,422,120
19,422,40
20,422,280
21,422,1000
22,422,480
23,422,680
24,422,1520
25,422,1760
0,424,0
1,424,0
2,424,0
3,424,0
4,424,0
5,424,0
6,424,0
7,424,0
8,424,0
9,424,0
10,424,0
11,424,0
12,424,0
13,424,0
14,424,0
15,424,0
16,424,0
17,424,40
18,424,120
19,424,40
20,424,280
21,424,800
22,424,680
23,424,480
24,424,1600
25,424,1680
0,426,0
1,426,0
2,426,0
3,426,0
4,426,0
5,426,0
6,426,0
7,426,0
8,426,0
9,426,0
10,426,0
11,426,0
12,426,0
13,426,0
14,426,0
15,426,0
16,426,0
17,426,40
18,426,40
19,426,120
20,426,240
21,426,760
22,426,760
23,426,400
24,426,1440
25,426,1560
0,428,0
1,428,0
2,428,0
3,428,0
4,428,0
5,428,0
6,428,0
7,428,0
8,428,0
9,428,0
10,428,0
11,428,0
12,428,0
13,428,0
14,428,0
15,428,0
16,428,0
17,428,40
18,428,40
19,428,120
20,428,200
21,428,720
22,428,720
23,428,480
24,428,1320
25,428,1440
0,430,0
1,430,0
2,430,0
3,430,0
4,430,0
5,430,0
6,430,0
7,430,0
8,430,0
9,430,0
10,430,0
11,430,0
12,430,0
13,430,0
14,430,0
15,430,0
16,430,0
17,430,40
18,430,40
19,430,120
20,430,160
21,430,640
22,430,760
23,430,560
24,430,1160
25,430,1480
0,432,0
1,432,0
2,432,0
3,432,0
4,432,0
5,432,0
6,432,0
7,432,0
8,432,0
9,432,0
10,432,0
11,432,0
12,432,0
13,432,0
14,432,0
15,432,0
16,432,0
17,432,0
18,432,80
19,432,120
20,432,120
21,432,600
22,432,840
23,432,560
24,432,1040
25,432,1560
0,434,0
1,434,0
2,434,0
3,434,0
4,434,0
5,434,0
6,434,0
7,434,0
8,434,0
9,434,0
10,434,0
11,434,0
12,434,0
13,434,0
14,434,0
15,434,0
16,434,0
17,434,0
18,434,80
19,434,80
20,434,120
21,434,520
22,434,880
23,434,520
24,434,840
25,434,1680
0,436,0
1,436,0
2,436,0
3,436,0
4,436,0
5,436,0
6,436,0
7,436,0
8,436,0
9,436,0
10,436,0
11,436,0
12,436,0
13,436,0
14,436,0
15,436,0
16,436,0
17,436,0
18,436,80
19,436,80
20,436,120
21,436,480
22,436,840
23,436,440
24,436,880
25,436,1600
0,438,0
1,438,0
2,438,0
3,438,0
4,438,0
5,438,0
6,438,0
7,438,0
8,438,0
9,438,0
10,438,0
11,438,0
12,438,0
13,438,0
14,438,0
15,438,0
16,438,0
17,438,0
18,438,80
19,438,80
20,438,120
21,438,360
22,438,880
23,438,480
24,438,800
25,438,1640
0,440,0
1,440,0
2,440,0
3,440,0
4,440,0
5,440,0
6,440,0
7,440,0
8,440,0
9,440,0
10,440,0
11,440,0
12,440,0
13,440,0
14,440,0
15,440,0
16,440,0
17,440,0
18,440,40
19,440,120
20,440,120
21,440,280
22,440,960
23,440,440
24,440,760
25,440,1480
0,442,0
1,442,0
2,442,0
3,442,0
4,442,0
5,442,0
6,442,0
7,442,0
8,442,0
9,442,0
10,442,0
11,442,0
12,442,0
13,442,0
14,442,0
15,442,0
16,442,0
17,442,0
18,442,40
19,442,120
20,442,40
21,442,360
22,442,920
23,442,480
24,442,600
25,442,1480
0,444,0
1,444,0
2,444,0
3,444,0
4,444,0
5,444,0
6,444,0
7,444,0
8,444,0
9,444,0
10,444,0
11,444,0
12,444,0
13,444,0
14,444,0
15,444,0
16,444,0
17,444,0
18,444,40
19,444,120
20,444,40
21,444,280
22,444,920
23,444,560
24,444,480
25,444,1560
0,446,0
1,446,0
2,446,0
3,446,0
4,446,0
5,446,0
6,446,0
7,446,0
8,446,0
9,446,0
10,446,0
11,446,0
12,446,0
13,446,0
14,446,0
15,446,0
16,446,0
17,446,0
18,446,40
19,446,120
20,446,40
21,446,240
22,446,760
23,446,760
24,446,360
25,446,1400
0,448,0
1,448,0
2,448,0
3,448,0
4,448,0
5,448,0
6,448,0
7,448,0
8,448,0
9,448,0
10,448,0
11,448,0
12,448,0
13,448,0
14,448,0
15,448,0
16,448,0
17,448,0
18,448,40
19,448,80
20,448,80
21,448,240
22,448,720
23,448,760
24,448,400
25,448,1160
0,450,0
1,450,0
2,450,0
3,450,0
4,450,0
5,450,0
6,450,0
7,450,0
8,450,0
9,450,0
10,450,0
11,450,0
12,450,0
13,450,0
14,450,0
15,450,0
16,450,0
17,450,0
18,450,40
19,450,40
20,450,120
21,450,200
22,450,680
23,450,680
24,450,560
25,450,1040
0,452,0
1,452,0
2,452,0
3,452,0
4,452,0
5,452,0
6,452,0
7,452,0
8,452,0
9,452,0
10,452,0
11,452,0
12,452,0
13,452,0
14,452,0
15,452,0
16,452,0
17,452,0
18,452,40
19,452,40
20,452,120
21,452,160
22,452,560
23,452,840
24,452,520
25,452,960
0,454,0
1,454,0
2,454,0
3,454,0
4,454,0
5,454,0
6,454,0
7,454,0
8,454,0
9,454,0
10,454,0
11,454,0
12,454,0
13,454,0
14,454,0
15,454,0
16,454,0
17,454,0
18,454,40
19,454,40
20,454,120
21,454,120
22,454,600
23,454,800
24,454,400
25,454,840
0,456,0
1,456,0
2,456,0
3,456,0
4,456,0
5,456,0
6,456,0
7,456,0
8,456,0
9,456,0
10,456,0
11,456,0
12,456,0
13,456,0
14,456,0
15,456,0
16,456,0
17,456,0
18,456,0
19,456,80
20,456,80
21,456,120
22,456,520
23,456,800
24,456,440
25,456,800
0,458,0
1,458,0
2,458,0
3,458,0
4,458,0
5,458,0
6,458,0
7,458,0
8,458,0
9,458,0
10,458,0
11,458,0
12,458,0
13,458,0
14,458,0
15,458,0
16,458,0
17,458,0
18,458,0
19,458,80
20,458,80
21,458,120
22,458,440
23,458,880
24,458,400
25,458,760
0,460,0
1,460,0
2,460,0
3,460,0
4,460,0
5,460,0
6,460,0
7,460,0
8,460,0
9,460,0
10,460,0
11,460,0
12,460,0
13,460,0
14,460,0
15,460,0
16,460,0
17,460,0
18,460,0
19,460,80
20,460,80
21,460,120
22,460,360
23,460,880
24,460,440
25,460,760
0,462,0
1,462,0
2,462,0
3,462,0
4,462,0
5,462,0
6,462,0
7,462,0
8,462,0
9,462,0
10,462,0
11,462,0
12,462,0
13,462,0
14,462,0
15,462,0
16,462,0
17,462,0
18,462,0
19,462,80
20,462,80
21,462,120
22,462,280
23,462,920
24,462,480
25,462,600
0,464,0
1,464,0
2,464,0
3,464,0
4,464,0
5,464,0
6,464,0
7,464,0
8,464,0
9,464,0
10,464,0
11,464,0
12,464,0
13,464,0
14,464,0
15,464,0
16,464,0
17,464,0
18,464,0
19,464,40
20,464,120
21,464,80
22,464,320
23,464,880
24,464,520
25,464,440
0,466,0
1,466,0
2,466,0
3,466,0
4,466,0
5,466,0
6,466,0
7,466,0
8,466,0
9,466,0
10,466,0
11,466,0
12,466,0
13,466,0
14,466,0
15,466,0
16,466,0
17,466,0
18,466,0
19,466,40
20,466,120
21,466,40
22,466,280
23,466,800
24,466,680
25,466,360
0,468,0
1,468,0
2,468,0
3,468,0
4,468,0
5,468,0
6,468,0
7,468,0
8,468,0
9,468,0
10,468,0
11,468,0
12,468,0
13,468,0
14,468,0
15,468,0
16,468,0
17,468,0
18,468,0
19,468,40
20,468,120
21,468,40
22,468,240
23,468,760
24,468,720
25,468,400
0,470,0
1,470,0
2,470,0
3,470,0
4,470,0
5,470,0
6,470,0
7,470,0
8,470,0
9,470,0
10,470,0
11,470,0
12,470,0
13,470,0
14,470,0
15,470,0
16,470,0
17,470,0
18,470,0
19,470,40
20,470,120
21,470,40
22,470,240
23,470,720
24,470,640
25,470,520
0,472,0
1,472,0
2,472,0
3,472,0
4,472,0
5,472,0
6,472,0
7,472,0
8,472,0
9,472,0
10,472,0
11,472,0
12,472,0
13,472,0
14,472,0
15,472,0
16,472,0
17,472,0
18,472,0
19,472,40
20,472,80
21,472,80
22,472,200
23,472,680
24,472,680
25,472,560
0,474,0
1,474,0
2,474,0
3,474,0
4,474,0
5,474,0
6,474,0
7,474,0
8,474,0
9,474,0
10,474,0
11,474,0
12,474,0
13,474,0
14,474,0
15,474,0
16,474,0
17,474,0
18,474,0
19,474,40
20,474,40
21,474,120
22,474,160
23,474,560
24,474,800
25,474,440
0,476,0
1,476,0
2,476,0
3,476,0
4,476,0
5,476,0
6,476,0
7,476,0
8,476,0
9,476,0
10,476,0
11,476,0
12,476,0
13,476,0
14,476,0
15,476,0
16,476,0
17,476,0
18,476,0
19,476,40
20,476,40
21,476,120
22,476,160
23,476,560
24,476,680
25,476,440
0,478,0
1,478,0
2,478,0
3,478,0
4,478,0
5,478,0
6,478,0
7,478,0
8,478,0
9,478,0
10,478,0
11,478,0
12,478,0
13,478,0
14,478,0
15,478,0
16,478,0
17,478,0
18,478,0
19,478,40
20,478,40
21,478,120
22,478,120
23,478,480
24,478,800
25,478,400
0,480,0
1,480,0
2,480,0
3,480,0
4,480,0
5,480,0
6,480,0
7,480,0
8,480,0
9,480,0
10,480,0
11,480,0
12,480,0
13,480,0
14,480,0
15,480,0
16,480,0
17,480,0
18,480,0
19,480,40
20,480,40
21,480,80
22,480,120
23,480,440
24,480,880
25,480,360
0,482,0
1,482,0
2,482,0
3,482,0
4,482,0
5,482,0
6,482,0
7,482,0
8,482,0
9,482,0
10,482,0
11,482,0
12,482,0
13,482,0
14,482,0
15,482,0
16,482,0
17,482,0
18,482,0
19,482,0
20,482,80
21,482,80
22,482,120
23,482,320
24,482,920
25,482,440
0,484,0
1,484,0
2,484,0
3,484,0
4,484,0
5,484,0
6,484,0
7,484,0
8,484,0
9,484,0
10,484,0
11,484,0
12,484,0
13,484,0
14,484,0
15,484,0
16,484,0
17,484,0
18,484,0
19,484,0
20,484,80
21,484,80
22,484,120
23,484,280
24,484,920
25,484,480
0,486,0
1,486,0
2,486,0
3,486,0
4,486,0
5,486,0
6,486,0
7,486,0
8,486,0
9,486,0
10,486,0
11,486,0
12,486,0
13,486,0
14,486,0
15,486,0
16,486,0
17,486,0
18,486,0
19,486,0
20,486,80
21,486,80
22,486,80
23,486,320
24,486,840
25,486,560
0,488,0
1,488,0
2,488,0
3,488,0
4,488,0
5,488,0
6,488,0
7,488,0
8,488,0
9,488,0
10,488,0
11,488,0
12,488,0
13,488,0
14,488,0
15,488,0
16,488,0
17,488,0
18,488,0
19,488,0
20,488,40
21,488,120
22,488,40
23,488,280
24,488,800
25,488,640
0,490,0
1,490,0
2,490,0
3,490,0
4,490,0
5,490,0
6,490,0
7,490,0
8,490,0
9,490,0
10,490,0
11,490,0
12,490,0
13,490,0
14,490,0
15,490,0
16,490,0
17,490,0
18,490,0
19,490,0
20,490,40
21,490,120
22,490,40
23,490,240
24,490,760
25,490,640
0,492,0
1,492,0
2,492,0
3,492,0
4,492,0
5,492,0
6,492,0
7,492,0
8,492,0
9,492,0
10,492,0
11,492,0
12,492,0
13,492,0
14,492,0
15,492,0
16,492,0
17,492,0
18,492,0
19,492,0
20,492,40
21,492,120
22,492,40
23,492,240
24,492,720
25,492,600
0,494,0
1,494,0
2,494,0
3,494,0
4,494,0
5,494,0
6,494,0
7,494,0
8,494,0
9,494,0
10,494,0
11,494,0
12,494,0
13,494,0
14,494,0
15,494,0
16,494,0
17,494,0
18,494,0
19,494,0
20,494,40
21,494,120
22,494,40
23,494,200
24,494,680
25,494,680
0,496,0
1,496,0
2,496,0
3,496,0
4,496,0
5,496,0
6,496,0
7,496,0
8,496,0
9,496,0
10,496,0
11,496,0
12,496,0
13,496,0
14,496,0
15,496,0
16,496,0
17,496,0
18,496,0
19,496,0
20,496,40
21,496,120
22,496,40
23,496,200
24,496,600
25,496,680
0,498,0
1,498,0
2,498,0
3,498,0
4,498,0
5,498,0
6,498,0
7,498,0
8,498,0
9,498,0
10,498,0
11,498,0
12,498,0
13,498,0
14,498,0
15,498,0
16,498,0
17,498,0
18,498,0
19,498,0
20,498,40
21,498,80
22,498,80
23,498,160
24,498,560
25,498,680
0,500,0
1,500,0
2,500,0
3,500,0
4,500,0
5,500,0
6,500,0
7,500,0
8,500,0
9,500,0
10,500,0
11,500,0
12,500,0
13,500,0
14,500,0
15,500,0
16,500,0
17,500,0
18,500,0
19,500,0
20,500,40
21,500,40
22,500,120
23,500,160
24,500,480
25,500,760
